Age,Gender,MaritalStatus,Attrition,BusinessTravel,Department,JobRole,EducationField,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,DailyRate,MonthlyRate,MonthlyIncome,JobInvolvement,JobLevel,NumCompaniesWorked,PerformanceRating
31,Female,Single,Yes,Travel_Frequently,"Research & Development","Research Scientist","Life Sciences",3,1537,4,33,561,4156,4084,3,1,1,3
50,Male,Single,No,Travel_Frequently,"Research & Development","Research Director",Medical,22,1539,3,88,333,24450,14411,1,4,1,3
34,Male,Married,No,Travel_Rarely,Sales,"Sales Representative","Technical Degree",7,1541,2,55,1440,4944,2308,3,1,0,4
42,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,2,1542,3,68,1210,24052,4841,2,1,4,3
37,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,13,1543,1,47,674,3031,4285,3,2,1,3
29,Female,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative",Other,8,1544,3,39,441,7288,9715,1,2,3,3
33,Male,Single,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",25,1545,4,44,575,24152,4320,2,2,1,3
45,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Technical Degree",28,1546,4,97,950,4585,2132,3,1,4,4
42,Male,Married,No,Travel_Frequently,"Research & Development","Healthcare Representative","Life Sciences",2,1547,4,40,288,18611,10124,3,3,2,3
40,Male,Married,No,Travel_Rarely,Sales,"Sales Executive",Medical,9,1548,1,47,1342,19345,5473,3,2,0,3
33,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",28,1549,2,79,589,22949,5207,3,2,1,3
40,Male,Single,No,Travel_Rarely,"Human Resources",Manager,Medical,6,1550,3,38,898,17381,16437,3,4,1,4
24,Male,Divorced,No,Travel_Rarely,"Research & Development","Laboratory Technician","Technical Degree",21,1551,3,57,350,10036,2296,2,1,0,3
40,Male,Divorced,No,Non-Travel,"Research & Development","Healthcare Representative","Life Sciences",8,1552,4,72,1142,8841,4069,3,2,3,3
45,Male,Divorced,No,Travel_Rarely,"Research & Development","Healthcare Representative","Technical Degree",1,1553,1,66,538,20933,7441,3,3,1,3
35,Female,Married,No,Travel_Rarely,Sales,"Sales Representative","Life Sciences",28,1554,2,98,1402,26204,2430,2,1,0,4
32,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",5,1555,4,67,824,15624,5878,2,2,3,3
36,Male,Single,No,Travel_Rarely,Sales,"Sales Representative","Life Sciences",2,1556,3,70,1157,17001,2644,3,1,3,4
48,Female,Divorced,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",16,1557,3,96,492,13693,6439,3,2,8,3
29,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",9,1558,3,91,598,22376,2451,4,1,6,3
33,Male,Married,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",8,1560,1,46,1242,10589,6392,3,2,2,3
30,Male,Married,Yes,Travel_Rarely,Sales,"Sales Executive","Life Sciences",1,1562,2,64,740,5323,9714,2,2,1,3
38,Male,Married,No,Travel_Frequently,"Human Resources","Human Resources","Human Resources",10,1563,3,71,888,14814,6077,3,2,3,3
35,Male,Single,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,1,1564,4,68,992,21731,2450,2,1,1,3
30,Male,Married,No,Travel_Rarely,Sales,"Sales Executive","Technical Degree",29,1568,3,33,1288,17799,9250,3,3,3,3
35,Female,Divorced,Yes,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",2,1569,1,69,104,26619,2074,3,1,1,3
53,Female,Married,Yes,Travel_Rarely,"Research & Development","Manufacturing Director","Technical Degree",2,1572,3,78,607,14618,10169,2,3,0,3
38,Male,Married,Yes,Travel_Rarely,"Research & Development","Manufacturing Director",Medical,2,1573,3,81,903,7653,4855,3,2,4,3
32,Male,Married,No,Non-Travel,"Research & Development","Research Scientist","Technical Degree",1,1574,4,62,1200,25174,4087,3,2,4,3
48,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Other,15,1576,3,65,1108,16530,2367,3,1,8,3
34,Male,Single,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,7,1577,1,35,479,22061,2972,3,1,1,3
55,Male,Married,No,Travel_Rarely,Sales,Manager,Marketing,26,1578,3,60,685,23037,19586,2,5,1,4
34,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",1,1580,2,45,1351,13008,5484,3,2,9,3
26,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",3,1581,1,89,474,11133,2061,3,1,1,4
38,Male,Married,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",14,1582,3,80,1245,12355,9924,3,2,0,3
38,Female,Single,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",16,1583,2,90,437,16379,4198,3,2,2,3
36,Female,Single,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",1,1585,2,73,884,21447,6815,3,2,6,3
29,Male,Single,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,3,1586,2,87,1370,16213,4723,3,1,1,3
35,Female,Single,No,Travel_Rarely,"Research & Development","Healthcare Representative",Medical,10,1587,1,51,670,4223,6142,3,2,3,3
39,Male,Married,No,Travel_Rarely,Sales,"Sales Executive",Medical,6,1588,4,38,1462,4658,8237,4,3,2,3
29,Male,Divorced,No,Travel_Frequently,"Research & Development","Healthcare Representative","Life Sciences",2,1590,1,87,995,24483,8853,3,2,1,3
50,Male,Married,No,Travel_Rarely,Sales,Manager,Marketing,9,1591,3,59,264,19519,19331,3,5,4,3
23,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Technical Degree",10,1592,4,45,977,12826,2073,4,1,2,3
36,Male,Married,No,Travel_Frequently,"Research & Development","Laboratory Technician","Life Sciences",6,1594,1,80,1302,19711,5562,4,2,3,3
42,Male,Single,No,Travel_Rarely,"Research & Development",Manager,Other,9,1595,4,93,1059,26362,19613,2,5,8,4
35,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",28,1596,2,46,750,25348,3407,4,2,1,3
34,Male,Married,No,Travel_Frequently,"Research & Development","Healthcare Representative","Technical Degree",10,1597,4,92,653,15332,5063,2,2,1,3
40,Female,Married,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",14,1598,4,84,118,11262,4639,3,2,1,3
43,Male,Divorced,No,Travel_Rarely,"Research & Development","Laboratory Technician","Technical Degree",27,1599,4,87,990,5855,4876,4,1,5,3
35,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",7,1601,3,63,1349,7713,2690,2,1,1,3
46,Male,Single,No,Travel_Rarely,Sales,Manager,"Life Sciences",1,1602,4,56,563,3156,17567,4,4,1,3
28,Male,Married,Yes,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,24,1604,3,51,329,7324,2408,3,1,1,3
22,Female,Married,No,Non-Travel,"Research & Development","Research Scientist",Other,26,1605,2,85,457,10293,2814,2,1,1,3
50,Male,Married,No,Travel_Frequently,"Research & Development","Healthcare Representative",Medical,20,1606,2,41,1234,20689,11245,3,4,2,3
32,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Other,5,1607,2,35,634,18783,3312,4,1,3,3
44,Female,Divorced,No,Travel_Rarely,"Research & Development","Research Director",Medical,7,1608,2,31,1313,3549,19049,3,5,0,3
30,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,7,1609,2,48,241,5348,2141,2,1,1,3
45,Female,Single,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,5,1611,3,50,1015,23447,5769,1,2,1,3
45,Male,Married,No,Non-Travel,Sales,"Sales Executive",Marketing,26,1612,1,52,336,24162,4385,2,2,1,3
31,Male,Single,No,Travel_Frequently,Sales,"Sales Executive",Other,2,1613,4,54,715,21602,5332,3,2,7,3
36,Female,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",12,1614,3,76,559,12421,4663,3,2,9,3
34,Male,Divorced,No,Travel_Frequently,"Research & Development","Manufacturing Director","Life Sciences",10,1615,3,42,426,17000,4724,4,2,1,3
49,Female,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",25,1617,3,84,722,22102,3211,3,1,1,3
39,Male,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director",Medical,10,1618,2,76,1387,3835,5377,3,2,2,3
27,Male,Divorced,No,Travel_Rarely,"Research & Development","Laboratory Technician",Other,19,1619,4,67,1302,16290,4066,2,1,1,3
35,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",18,1621,2,48,819,26312,5208,4,2,1,3
28,Female,Divorced,No,Travel_Rarely,"Research & Development","Manufacturing Director",Medical,27,1622,2,39,580,20460,4877,1,2,0,4
21,Male,Single,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,5,1623,3,97,546,26009,3117,3,1,1,3
18,Female,Single,Yes,Travel_Frequently,Sales,"Sales Representative",Medical,3,1624,2,70,544,18420,1569,3,1,1,3
47,Female,Married,No,Travel_Rarely,"Human Resources",Manager,"Life Sciences",26,1625,4,98,1176,5220,19658,3,5,3,3
39,Male,Divorced,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,3,1627,3,76,170,10302,3069,2,2,0,3
40,Female,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",15,1628,1,80,884,25800,10435,2,3,1,3
35,Female,Married,No,Non-Travel,"Research & Development","Healthcare Representative","Life Sciences",8,1630,3,52,208,12250,4148,3,2,1,3
37,Male,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",19,1631,3,85,671,26493,5768,3,2,3,3
39,Female,Single,No,Travel_Frequently,"Research & Development","Manufacturing Director",Medical,4,1633,1,81,711,3140,5042,3,2,0,3
45,Female,Divorced,No,Travel_Rarely,"Research & Development","Manufacturing Director",Other,2,1635,4,59,1329,5388,5770,2,2,1,3
38,Female,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director",Medical,2,1638,4,54,397,14199,7756,2,3,3,3
35,Male,Married,Yes,Travel_Rarely,Sales,"Sales Executive",Medical,10,1639,4,55,737,21530,10306,2,3,9,3
37,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,10,1640,2,71,1470,9953,3936,3,1,1,3
40,Female,Single,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",16,1641,3,84,448,19948,7945,3,3,6,3
44,Male,Married,No,Travel_Frequently,"Human Resources","Human Resources","Human Resources",1,1642,1,37,602,10503,5743,3,2,4,3
48,Male,Married,No,Travel_Frequently,"Research & Development",Manager,Medical,4,1644,3,89,365,5602,15202,2,4,2,4
35,Male,Divorced,Yes,Travel_Rarely,Sales,"Sales Executive",Medical,15,1645,1,59,763,22098,5440,1,2,6,3
24,Female,Single,No,Travel_Frequently,"Research & Development","Research Scientist","Technical Degree",2,1646,1,32,567,17218,3760,3,1,1,3
27,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,8,1647,2,86,486,22490,3517,4,1,7,3
27,Male,Single,No,Travel_Frequently,"Research & Development","Research Scientist",Medical,2,1648,4,87,591,6297,2580,3,1,2,3
40,Male,Single,Yes,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",7,1649,1,73,1329,3339,2166,3,1,3,3
29,Male,Single,No,Travel_Rarely,Sales,"Sales Executive",Medical,10,1650,3,42,469,23413,5869,2,2,9,3
36,Female,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",5,1651,2,42,711,22792,8008,3,3,4,3
25,Male,Divorced,No,Travel_Frequently,"Research & Development","Manufacturing Director","Life Sciences",2,1653,4,77,772,4973,5206,4,2,1,3
39,Male,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director",Medical,12,1654,4,66,492,7693,5295,3,2,4,4
49,Female,Married,No,Travel_Rarely,"Research & Development","Research Director",Other,22,1655,1,72,301,3498,16413,3,4,3,3
50,Female,Divorced,No,Travel_Rarely,"Research & Development","Research Director","Life Sciences",17,1656,4,50,813,21981,13269,2,3,5,3
20,Female,Single,No,Travel_Rarely,Sales,"Sales Representative",Medical,2,1657,3,31,1141,13251,2783,3,1,1,3
34,Female,Divorced,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",3,1658,4,66,1130,19332,5433,3,2,1,3
36,Male,Single,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",7,1659,1,77,311,10950,2013,3,1,2,3
49,Female,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",6,1661,3,41,465,11652,13966,2,4,2,3
36,Female,Married,No,Non-Travel,"Research & Development","Manufacturing Director",Medical,1,1662,4,33,894,15411,4374,2,2,0,3
36,Male,Divorced,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",3,1664,4,79,1040,26308,6842,4,2,6,4
54,Female,Married,No,Travel_Rarely,"Research & Development",Manager,Medical,22,1665,2,91,584,18685,17426,3,4,3,4
43,Male,Married,No,Travel_Rarely,"Research & Development","Research Director","Life Sciences",15,1666,3,65,1291,3525,17603,2,4,1,4
35,Male,Single,Yes,Travel_Frequently,Sales,"Sales Executive",Other,12,1667,4,36,880,10414,4581,3,2,3,4
38,Male,Married,No,Travel_Frequently,"Research & Development","Research Scientist","Life Sciences",1,1668,4,90,1189,9867,4735,3,2,7,3
29,Male,Divorced,No,Travel_Rarely,Sales,"Sales Executive",Medical,5,1669,1,43,991,3356,4187,2,2,1,3
33,Male,Divorced,No,Travel_Rarely,Sales,"Sales Executive",Medical,2,1670,4,93,392,3921,5505,3,2,1,3
32,Male,Divorced,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,2,1671,4,45,977,25518,5470,3,2,0,3
31,Female,Married,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",5,1673,1,67,1112,22589,5476,3,2,1,3
49,Female,Divorced,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,16,1674,4,74,464,24941,2587,3,1,4,3
38,Female,Single,No,Travel_Frequently,"Research & Development","Laboratory Technician",Medical,2,1675,4,42,148,23826,2440,2,1,1,4
47,Female,Divorced,No,Travel_Rarely,Sales,Manager,"Life Sciences",2,1676,2,47,1225,21086,15972,4,4,6,3
49,Male,Single,No,Travel_Rarely,"Research & Development",Manager,"Life Sciences",1,1677,3,36,809,22384,15379,3,4,4,3
41,Male,Single,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",23,1678,4,80,1206,11591,7082,3,3,3,3
20,Male,Single,No,Travel_Rarely,Sales,"Sales Representative","Life Sciences",9,1680,4,54,727,21082,2728,3,1,1,3
33,Female,Divorced,No,Non-Travel,Sales,"Sales Executive","Life Sciences",16,1681,3,36,530,16130,5368,3,2,1,4
36,Male,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",26,1682,1,80,1351,7419,5347,3,2,6,3
44,Female,Divorced,No,Travel_Rarely,"Human Resources","Human Resources","Life Sciences",1,1683,3,44,528,4167,3195,3,1,4,3
23,Male,Single,Yes,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,8,1684,4,93,1320,20586,3989,2,1,1,3
38,Female,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,4,1687,4,87,1495,26176,3306,3,1,7,3
53,Male,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative",Medical,24,1689,2,48,1395,3458,7005,4,3,3,3
48,Female,Married,Yes,Travel_Frequently,Sales,"Sales Representative",Medical,7,1691,4,95,708,11740,2655,3,1,2,3
32,Male,Single,Yes,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",2,1692,4,95,1259,24852,1393,3,1,1,3
26,Male,Single,No,Non-Travel,"Research & Development","Laboratory Technician",Medical,7,1693,4,76,786,11925,2570,3,1,1,4
55,Male,Divorced,No,Travel_Rarely,"Research & Development","Research Scientist","Technical Degree",22,1694,1,94,1441,23737,3537,2,1,5,3
34,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,5,1696,2,57,1157,11912,3986,2,2,1,3
60,Male,Divorced,No,Travel_Rarely,"Research & Development","Healthcare Representative",Medical,1,1697,3,92,370,20467,10883,1,3,3,4
33,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,21,1698,2,79,267,13637,2028,4,1,1,3
37,Male,Divorced,No,Travel_Frequently,Sales,"Sales Executive",Medical,1,1700,3,31,1278,7677,9525,1,2,1,3
34,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",19,1701,2,35,678,20338,2929,2,1,1,3
23,Male,Divorced,Yes,Travel_Rarely,Sales,"Sales Representative","Life Sciences",7,1702,3,99,427,25103,2275,3,1,1,4
44,Female,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",2,1703,3,96,921,14810,7879,4,3,1,3
35,Male,Single,No,Travel_Frequently,"Research & Development","Research Scientist",Medical,2,1704,1,79,146,13970,4930,2,1,0,3
43,Male,Married,No,Travel_Rarely,Sales,"Sales Executive",Medical,2,1706,4,73,1179,6069,7847,3,2,1,3
24,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,9,1707,3,62,581,17616,4401,4,1,1,3
41,Male,Single,No,Travel_Rarely,Sales,"Sales Executive",Marketing,6,1708,4,35,918,15869,9241,3,3,1,3
29,Female,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,9,1709,4,43,1082,25412,2974,3,1,9,3
36,Female,Single,No,Travel_Rarely,Sales,"Sales Representative","Life Sciences",2,1710,3,51,530,7439,4502,3,2,3,3
45,Male,Married,No,Non-Travel,"Research & Development","Healthcare Representative","Life Sciences",1,1712,3,74,1238,3395,10748,2,3,3,4
24,Male,Married,Yes,Travel_Rarely,"Human Resources","Human Resources","Human Resources",22,1714,4,58,240,11585,1555,1,1,1,3
47,Male,Married,Yes,Travel_Frequently,Sales,"Sales Executive","Life Sciences",9,1716,3,82,1093,24164,12936,1,4,7,3
26,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,17,1718,4,62,390,6217,2305,1,1,1,3
45,Female,Single,No,Travel_Rarely,"Research & Development","Research Director","Technical Degree",28,1719,4,48,1005,17119,16704,2,4,1,3
32,Male,Married,No,Travel_Frequently,"Research & Development","Research Scientist","Life Sciences",10,1720,1,56,585,17360,3433,3,1,6,3
31,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",2,1721,2,69,741,18103,3477,3,1,1,3
41,Male,Married,No,Non-Travel,"Human Resources","Human Resources","Human Resources",4,1722,3,60,552,20794,6430,1,2,6,3
40,Female,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",8,1724,2,92,369,5041,6516,3,2,2,3
24,Male,Divorced,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,29,1725,2,91,506,3622,3907,3,1,1,3
46,Male,Single,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",13,1727,3,34,717,9697,5562,3,2,6,3
35,Male,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",27,1728,4,49,1370,5151,6883,3,2,2,3
30,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",16,1729,2,33,793,3811,2862,3,1,1,3
47,Male,Married,No,Non-Travel,Sales,"Sales Executive",Marketing,2,1731,3,87,543,3536,4978,3,2,7,3
46,Male,Divorced,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",2,1732,3,74,1277,5596,10368,3,3,4,3
36,Male,Divorced,Yes,Travel_Rarely,Sales,"Sales Executive",Marketing,13,1733,2,96,1456,8658,6134,2,2,5,3
32,Male,Single,Yes,Travel_Rarely,Sales,"Sales Executive","Life Sciences",1,1734,1,34,964,12147,6735,1,2,6,3
23,Female,Single,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,4,1735,3,51,160,12862,3295,3,1,1,3
31,Female,Single,No,Travel_Frequently,"Research & Development","Manufacturing Director","Technical Degree",24,1736,4,30,163,6670,5238,3,2,2,4
39,Male,Married,No,Non-Travel,"Research & Development","Laboratory Technician","Life Sciences",1,1737,4,77,792,8989,6472,3,2,1,3
32,Male,Married,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",19,1739,4,80,371,3840,9610,1,3,3,3
40,Male,Single,No,Travel_Rarely,Sales,Manager,Medical,7,1740,2,88,611,4349,19833,3,5,1,3
45,Female,Married,No,Travel_Rarely,"Human Resources","Human Resources","Life Sciences",4,1744,3,56,176,6595,9756,1,3,4,4
30,Female,Single,No,Travel_Frequently,"Research & Development","Research Scientist","Technical Degree",2,1745,4,78,1312,26427,4968,2,1,0,3
24,Male,Married,No,Travel_Frequently,"Human Resources","Human Resources",Medical,10,1746,1,59,897,2097,2145,3,1,0,3
30,Female,Divorced,Yes,Travel_Frequently,"Human Resources","Human Resources","Human Resources",8,1747,3,66,600,9732,2180,2,1,6,3
31,Male,Married,No,Travel_Rarely,Sales,"Sales Executive","Technical Degree",5,1749,1,51,1003,20943,8346,3,2,1,3
27,Female,Single,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,8,1751,3,67,1054,6152,3445,3,1,1,3
29,Female,Single,Yes,Travel_Rarely,Sales,"Sales Representative",Marketing,9,1752,2,52,428,14630,2760,1,1,1,3
29,Male,Single,No,Travel_Frequently,"Research & Development","Healthcare Representative","Life Sciences",1,1753,4,70,461,23060,6294,4,2,8,3
30,Male,Divorced,No,Travel_Rarely,Sales,"Sales Executive",Marketing,15,1754,3,94,979,3088,7140,2,3,2,3
34,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,2,1755,4,97,181,5586,2932,4,1,0,3
33,Female,Single,No,Non-Travel,Sales,"Sales Executive",Marketing,2,1756,4,62,1283,10697,5147,3,2,8,3
49,Female,Single,No,Travel_Rarely,Sales,"Sales Executive",Marketing,11,1757,4,80,1313,8191,4507,3,2,3,3
33,Female,Single,Yes,Travel_Rarely,Sales,"Sales Executive","Life Sciences",16,1758,1,74,211,10092,8564,3,3,2,4
38,Female,Married,No,Travel_Frequently,"Research & Development","Laboratory Technician",Medical,2,1760,3,75,594,15963,2468,2,1,4,3
31,Male,Married,Yes,Travel_Rarely,Sales,"Sales Executive",Marketing,16,1761,1,70,1079,19002,8161,3,3,2,3
29,Female,Divorced,No,Travel_Rarely,"Research & Development","Research Scientist","Technical Degree",4,1762,4,91,590,10007,2109,2,1,1,3
30,Male,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",16,1763,3,58,305,9128,5294,4,2,3,3
32,Male,Single,No,Non-Travel,"Research & Development","Research Scientist","Technical Degree",5,1764,2,65,953,17674,2718,3,1,2,3
38,Male,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative",Medical,18,1766,2,60,833,24539,5811,1,2,3,3
43,Male,Married,Yes,Travel_Frequently,"Research & Development","Research Scientist","Technical Degree",17,1767,3,38,807,15587,2437,2,1,9,3
42,Male,Divorced,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,12,1768,2,57,855,8952,2766,3,1,8,4
55,Male,Married,No,Travel_Rarely,"Research & Development","Research Director",Medical,2,1770,3,60,478,19805,19038,2,5,8,3
33,Male,Divorced,No,Non-Travel,"Research & Development","Research Scientist","Technical Degree",4,1771,4,90,775,6194,3055,3,2,5,3
41,Male,Divorced,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",9,1772,3,94,548,20520,2289,3,1,1,4
34,Male,Divorced,No,Non-Travel,Sales,"Sales Executive","Life Sciences",10,1774,4,87,1375,12313,4001,3,2,1,3
53,Female,Married,No,Non-Travel,"Research & Development","Manufacturing Director",Medical,1,1775,1,60,661,22308,12965,2,4,4,4
43,Male,Single,No,Travel_Rarely,"Human Resources","Human Resources","Life Sciences",2,1778,2,97,244,5033,3539,3,1,0,3
34,Female,Single,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",3,1779,4,32,511,25353,6029,1,2,5,3
21,Male,Single,Yes,Travel_Rarely,Sales,"Sales Representative",Marketing,7,1780,2,31,337,4567,2679,3,1,1,3
38,Female,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician",Other,6,1782,4,40,1153,16376,3702,2,1,1,3
22,Female,Married,Yes,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,8,1783,3,79,1294,15999,2398,3,1,1,3
31,Female,Married,No,Travel_Rarely,Sales,"Sales Executive",Marketing,29,1784,1,91,196,13402,5468,2,2,1,3
51,Female,Married,No,Travel_Rarely,"Research & Development",Manager,"Technical Degree",3,1786,1,53,942,22984,13116,3,3,2,3
37,Male,Married,No,Travel_Rarely,Sales,"Sales Executive",Marketing,9,1787,2,46,589,8800,4189,2,2,1,3
46,Male,Divorced,No,Travel_Rarely,"Research & Development","Research Director",Medical,2,1789,3,46,734,14218,19328,3,5,7,3
36,Male,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",10,1790,4,90,1383,25949,8321,3,3,7,3
44,Male,Divorced,Yes,Travel_Frequently,"Research & Development","Research Scientist",Medical,1,1792,3,99,429,11092,2342,3,1,1,3
37,Male,Divorced,No,Travel_Rarely,"Human Resources","Human Resources",Other,8,1794,3,89,1239,12832,4071,3,2,2,3
35,Male,Single,Yes,Travel_Rarely,Sales,"Sales Executive","Life Sciences",27,1797,3,84,303,13492,5813,3,2,1,3
33,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",8,1798,4,90,867,6076,3143,4,1,6,3
28,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",1,1799,3,82,1181,5531,2044,3,1,1,3
39,Male,Single,No,Travel_Rarely,"Research & Development","Research Director",Medical,10,1800,3,65,1253,7914,13464,3,3,7,4
46,Male,Single,No,Non-Travel,Sales,"Sales Executive","Life Sciences",26,1801,2,98,849,25166,7991,2,2,8,3
40,Female,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",2,1802,3,99,616,25605,3377,3,1,4,3
42,Male,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative",Medical,13,1803,2,95,1128,5696,5538,4,2,5,3
35,Male,Divorced,No,Non-Travel,"Research & Development","Manufacturing Director",Medical,2,1804,2,90,1180,24442,5762,3,2,2,3
38,Male,Divorced,No,Non-Travel,"Human Resources","Human Resources","Human Resources",2,1805,1,100,1336,7129,2592,3,1,5,3
34,Male,Married,Yes,Travel_Frequently,"Research & Development","Laboratory Technician","Life Sciences",9,1807,4,93,234,6208,5346,3,2,4,3
37,Male,Single,Yes,Travel_Rarely,"Research & Development","Manufacturing Director",Medical,10,1809,4,58,370,4992,4213,3,2,1,3
39,Male,Divorced,No,Travel_Frequently,Sales,"Sales Executive","Life Sciences",20,1812,3,83,766,19188,4127,3,2,2,3
43,Male,Single,No,Non-Travel,"Research & Development","Research Scientist","Life Sciences",9,1813,1,52,343,24978,2438,3,1,4,3
41,Male,Single,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",5,1814,2,85,447,15530,6870,4,2,3,3
41,Female,Divorced,No,Travel_Rarely,Sales,"Sales Executive",Marketing,4,1815,3,81,796,26458,10447,3,3,0,3
30,Female,Single,No,Travel_Rarely,"Research & Development","Manufacturing Director",Medical,10,1816,1,64,1092,2739,9667,3,3,9,3
26,Female,Married,Yes,Travel_Rarely,"Human Resources","Human Resources",Medical,20,1818,4,69,920,6889,2148,3,1,0,3
46,Female,Married,Yes,Travel_Rarely,"Research & Development","Healthcare Representative",Medical,21,1821,4,66,261,10842,8926,3,2,4,4
40,Female,Divorced,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",1,1822,3,52,1194,9060,6513,3,2,4,3
